Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
35274874,00000121,false,Rx,0,8,C2,07,35,04,00,00,00,00,
35279795,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35280042,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35280274,00000140,false,Rx,0,8,55,41,F4,06,BD,17,21,00,
35280524,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35284654,00000120,false,Rx,0,8,30,02,0F,00,D4,0E,22,39,
35284893,00000121,false,Rx,0,8,C0,07,35,04,00,00,00,00,
35289793,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35290040,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35290272,00000140,false,Rx,0,8,55,41,F3,06,BC,17,21,00,
35290523,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35294662,00000120,false,Rx,0,8,30,02,0F,00,D3,0E,22,39,
35294900,00000121,false,Rx,0,8,C3,07,35,04,00,00,00,00,
35299791,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35300037,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35300269,00000140,false,Rx,0,8,55,41,F2,06,BC,17,21,00,
35300520,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35304680,00000120,false,Rx,0,8,30,02,0F,00,D3,0E,22,39,
35304918,00000121,false,Rx,0,8,C3,07,35,04,00,00,00,00,
35309788,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35310035,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35310277,00000140,false,Rx,0,8,55,41,F2,06,BC,17,21,00,
35310527,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35314688,00000120,false,Rx,0,8,30,02,0F,00,D2,0E,22,39,
35314936,00000121,false,Rx,0,8,C1,07,35,04,00,00,00,00,
35319797,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35320043,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35320275,00000140,false,Rx,0,8,55,41,F2,06,BC,17,21,00,
35320526,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35324707,00000120,false,Rx,0,8,30,02,0F,00,D7,0E,22,39,
35324945,00000121,false,Rx,0,8,C3,07,35,04,00,00,00,00,
35329794,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35330041,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35330283,00000140,false,Rx,0,8,55,41,F2,06,BC,17,21,00,
35330523,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35334717,00000120,false,Rx,0,8,30,02,0F,00,D9,0E,22,39,
35334954,00000121,false,Rx,0,8,C3,07,35,04,00,00,00,00,
35339793,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35340040,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35340271,00000140,false,Rx,0,8,55,41,F2,06,BD,17,21,00,
35340522,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35344734,00000120,false,Rx,0,8,30,02,0F,00,DA,0E,22,39,
35344982,00000121,false,Rx,0,8,C1,07,35,04,00,00,00,00,
35349790,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35350037,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35350269,00000140,false,Rx,0,8,55,41,F3,06,BD,17,21,00,
35350520,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35354744,00000120,false,Rx,0,8,30,02,0F,00,DA,0E,22,39,
35354991,00000121,false,Rx,0,8,C4,07,35,04,00,00,00,00,
35359830,00000140,false,Rx,0,8,55,41,F3,06,BD,17,21,00,
35360076,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35360318,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35360569,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35364753,00000120,false,Rx,0,8,30,02,0F,00,DB,0E,22,39,
35365000,00000121,false,Rx,0,8,C3,07,35,04,00,00,00,00,
35369766,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35370013,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35370244,00000140,false,Rx,0,8,55,41,F3,06,BD,17,21,00,
35370495,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35374771,00000120,false,Rx,0,8,30,02,0F,00,DA,0E,22,39,
35375018,00000121,false,Rx,0,8,C2,07,35,04,00,00,00,00,
35379784,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35380041,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35380273,00000140,false,Rx,0,8,55,41,F3,06,BD,17,21,00,
35380524,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35384790,00000120,false,Rx,0,8,30,02,0F,00,D5,0E,22,39,
35385027,00000121,false,Rx,0,8,C4,07,35,04,00,00,00,00,
35389783,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35390040,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35390271,00000140,false,Rx,0,8,55,41,F3,06,BC,17,21,00,
35390522,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35394799,00000120,false,Rx,0,8,30,02,0F,00,D4,0E,22,39,
35395045,00000121,false,Rx,0,8,C4,07,35,04,00,00,00,00,
35399792,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35400040,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35400270,00000140,false,Rx,0,8,55,41,F2,06,BC,17,21,00,
35400521,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35404807,00000120,false,Rx,0,8,30,02,0F,00,D3,0E,22,39,
35405054,00000121,false,Rx,0,8,C2,07,35,04,00,00,00,00,
35409789,00000110,false,Rx,0,8,CD,07,01,00,00,00,00,00,
35410036,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35410277,00000140,false,Rx,0,8,55,41,F2,06,BC,17,21,00,
35410528,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35414835,00000120,false,Rx,0,8,30,02,0F,00,D2,0E,22,39,
35415071,00000121,false,Rx,0,8,C5,07,35,04,00,00,00,00,
35419787,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35420035,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35420275,00000140,false,Rx,0,8,55,41,F2,06,BC,17,21,00,
35420526,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35424844,00000120,false,Rx,0,8,30,02,0F,00,D3,0E,22,39,
35425080,00000121,false,Rx,0,8,C4,07,35,04,00,00,00,00,
35429784,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35430032,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35430272,00000140,false,Rx,0,8,55,41,F2,06,BC,17,21,00,
35430523,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35434851,00000120,false,Rx,0,8,30,02,0F,00,D6,0E,22,39,
35435098,00000121,false,Rx,0,8,C2,07,35,04,00,00,00,00,
35439791,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35440039,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35440269,00000140,false,Rx,0,8,55,41,F1,06,BC,17,21,00,
35440520,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35444869,00000120,false,Rx,0,8,30,02,0F,00,D9,0E,22,39,
35445105,00000121,false,Rx,0,8,C4,07,35,04,00,00,00,00,
35449788,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35450036,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35450267,00000140,false,Rx,0,8,55,41,F1,06,BC,17,21,00,
35450518,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35454887,00000120,false,Rx,0,8,30,02,0F,00,DA,0E,22,39,
35455123,00000121,false,Rx,0,8,C4,07,35,04,00,00,00,00,
35459827,00000140,false,Rx,0,8,55,41,F2,06,BD,17,21,00,
35460075,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35460326,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35460577,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35464895,00000120,false,Rx,0,8,30,02,0F,00,DB,0E,22,39,
35465141,00000121,false,Rx,0,8,C2,07,35,04,00,00,00,00,
35469783,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35470032,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35470272,00000140,false,Rx,0,8,55,41,F3,06,BD,17,21,00,
35470523,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35474913,00000120,false,Rx,0,8,30,02,0F,00,DB,0E,22,39,
35475149,00000121,false,Rx,0,8,C4,07,35,04,00,00,00,00,
35479791,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35480039,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35480269,00000140,false,Rx,0,8,55,41,F3,06,BD,17,21,00,
35480520,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35484920,00000120,false,Rx,0,8,30,02,0F,00,DB,0E,22,39,
35485167,00000121,false,Rx,0,8,C4,07,35,04,00,00,00,00,
35489788,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35490036,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35490266,00000140,false,Rx,0,8,55,41,F3,06,BD,17,21,00,
35490517,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35494938,00000120,false,Rx,0,8,30,02,0F,00,D7,0E,22,39,
35495174,00000121,false,Rx,0,8,C2,07,35,04,00,00,00,00,
35499785,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35500033,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35500274,00000140,false,Rx,0,8,55,41,F3,06,BC,17,21,00,
35500524,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35504956,00000120,false,Rx,0,8,30,02,0F,00,D5,0E,22,39,
35505192,00000121,false,Rx,0,8,C5,07,35,04,00,00,00,00,
35509794,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35510042,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35510272,00000140,false,Rx,0,8,55,41,F2,06,BC,17,21,00,
35510523,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35514965,00000120,false,Rx,0,8,30,02,0F,00,D5,0E,22,39,
35515201,00000121,false,Rx,0,8,C5,07,35,04,00,00,00,00,
35519781,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35520039,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35520269,00000140,false,Rx,0,8,55,41,F2,06,BC,17,21,00,
35520520,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35524982,00000120,false,Rx,0,8,30,02,0F,00,D6,0E,22,39,
35525219,00000121,false,Rx,0,8,C3,07,35,04,00,00,00,00,
35529788,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35530036,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35530266,00000140,false,Rx,0,8,55,41,F2,06,BC,17,21,00,
35530517,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35534990,00000120,false,Rx,0,8,30,02,0F,00,D5,0E,22,39,
35535227,00000121,false,Rx,0,8,C6,07,35,04,00,00,00,00,
35539785,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35540033,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35540273,00000140,false,Rx,0,8,55,41,F1,06,BC,17,21,00,
35540514,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35545007,00000120,false,Rx,0,8,30,02,0F,00,D7,0E,22,39,
35545245,00000121,false,Rx,0,8,C6,07,35,04,00,00,00,00,
35549783,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35550031,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35550271,00000140,false,Rx,0,8,55,41,F2,06,BD,17,21,00,
35550522,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35555017,00000120,false,Rx,0,8,30,02,0F,00,D9,0E,22,39,
35555265,00000121,false,Rx,0,8,C4,07,35,04,00,00,00,00,
35559824,00000140,false,Rx,0,8,55,41,F3,06,BD,17,20,00,
35560071,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35560321,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35560563,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35565035,00000120,false,Rx,0,8,30,02,0F,00,DA,0E,22,39,
35565283,00000121,false,Rx,0,8,C7,07,35,04,00,00,00,00,
35569780,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35570026,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35570257,00000140,false,Rx,0,8,55,41,F3,06,BD,17,20,00,
35570508,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35575043,00000120,false,Rx,0,8,30,02,0F,00,DB,0E,22,39,
35575291,00000121,false,Rx,0,8,C7,07,35,04,00,00,00,00,
35579790,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35580036,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35580267,00000140,false,Rx,0,8,55,41,F3,06,BD,17,20,00,
35580519,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35585064,00000120,false,Rx,0,8,30,02,0F,00,DA,0E,22,39,
35585302,00000121,false,Rx,0,8,C5,07,35,04,00,00,00,00,
35589788,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35590035,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35590265,00000140,false,Rx,0,8,55,41,F3,06,BD,17,20,00,
35590517,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35595072,00000120,false,Rx,0,8,30,02,0F,00,DB,0E,22,39,
35595310,00000121,false,Rx,0,8,C8,07,35,04,00,00,00,00,
35599816,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35600063,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35600293,00000140,false,Rx,0,8,55,41,F4,06,BD,17,20,00,
35600545,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35605090,00000120,false,Rx,0,8,30,02,0F,00,D6,0E,22,39,
35605328,00000121,false,Rx,0,8,C7,07,35,04,00,00,00,00,
35609783,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35610029,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35610260,00000140,false,Rx,0,8,55,41,F4,06,BD,17,20,00,
35610512,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35615098,00000120,false,Rx,0,8,30,02,0F,00,D5,0E,22,39,
35615345,00000121,false,Rx,0,8,C5,07,35,04,00,00,00,00,
35619779,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35620036,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35620267,00000140,false,Rx,0,8,55,41,F3,06,BC,17,20,00,
35620519,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35625116,00000120,false,Rx,0,8,30,02,0F,00,D4,0E,22,39,
35625363,00000121,false,Rx,0,8,C8,07,35,04,00,00,00,00,
35629787,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35630033,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35630264,00000140,false,Rx,0,8,55,41,F2,06,BC,17,20,00,
35630516,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35635133,00000120,false,Rx,0,8,30,02,0F,00,D3,0E,22,39,
35635370,00000121,false,Rx,0,8,C8,07,35,04,00,00,00,00,
35639805,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35640052,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35640293,00000140,false,Rx,0,8,55,41,F2,06,BC,17,20,00,
35640545,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35645142,00000120,false,Rx,0,8,30,02,0F,00,D3,0E,22,39,
35645389,00000121,false,Rx,0,8,C6,07,35,04,00,00,00,00,
35649782,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35650029,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35650259,00000140,false,Rx,0,8,55,41,F2,06,BC,17,20,00,
35650512,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35655161,00000120,false,Rx,0,8,30,02,0F,00,D6,0E,22,39,
35655397,00000121,false,Rx,0,8,C8,07,35,04,00,00,00,00,
35659821,00000140,false,Rx,0,8,55,41,F2,06,BC,17,20,00,
35660068,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35660319,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35660561,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35665168,00000120,false,Rx,0,8,30,02,0F,00,D9,0E,22,39,
35665415,00000121,false,Rx,0,8,C8,07,35,04,00,00,00,00,
35669788,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35670035,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35670265,00000140,false,Rx,0,8,55,41,EA,06,BC,17,21,00,
35670517,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35675187,00000120,false,Rx,0,8,30,02,0F,00,DA,0E,22,39,
35675433,00000121,false,Rx,0,8,C6,07,35,04,00,00,00,00,
35679785,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35680032,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35680262,00000140,false,Rx,0,8,55,41,E5,06,BD,17,21,00,
35680514,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35685205,00000120,false,Rx,0,8,30,02,0F,00,DA,0E,22,39,
35685442,00000121,false,Rx,0,8,C8,07,35,04,00,00,00,00,
35689783,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35690030,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35690270,00000140,false,Rx,0,8,55,41,E1,06,BD,17,21,00,
35690522,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35695213,00000120,false,Rx,0,8,30,02,0F,00,DB,0E,22,39,
35695449,00000121,false,Rx,0,8,C8,07,35,04,00,00,00,00,
35699780,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35700026,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35700257,00000140,false,Rx,0,8,55,41,DE,06,BD,17,21,00,
35700509,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35705220,00000120,false,Rx,0,8,30,02,0F,00,DB,0E,22,39,
35705467,00000121,false,Rx,0,8,C7,07,35,04,00,00,00,00,
35709778,00000110,false,Rx,0,8,D4,07,01,00,00,00,00,00,
35710035,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35710265,00000140,false,Rx,0,8,55,41,DC,06,BD,17,21,00,
35710517,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35715240,00000120,false,Rx,0,8,30,02,0F,00,D6,0E,22,39,
35715487,00000121,false,Rx,0,8,CA,07,35,04,00,00,00,00,
35719786,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35720033,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35720263,00000140,false,Rx,0,8,55,41,DA,06,BC,17,21,00,
35720515,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35725257,00000120,false,Rx,0,8,30,02,0F,00,D4,0E,22,39,
35725494,00000121,false,Rx,0,8,C9,07,35,04,00,00,00,00,
35729784,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35730031,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35730271,00000140,false,Rx,0,8,55,41,D8,06,BC,17,21,00,
35730513,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35735267,00000120,false,Rx,0,8,30,02,0F,00,D3,0E,22,39,
35735503,00000121,false,Rx,0,8,C7,07,35,04,00,00,00,00,
35739782,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35740029,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35740271,00000140,false,Rx,0,8,55,41,D7,06,BC,17,21,00,
35740512,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35745285,00000120,false,Rx,0,8,30,02,0F,00,D2,0E,22,39,
35745531,00000121,false,Rx,0,8,CA,07,35,04,00,00,00,00,
35749779,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35750026,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35750258,00000140,false,Rx,0,8,55,41,D6,06,BC,17,21,00,
35750508,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35755292,00000120,false,Rx,0,8,30,02,0F,00,D2,0E,22,39,
35755538,00000121,false,Rx,0,8,C9,07,35,04,00,00,00,00,
35759818,00000140,false,Rx,0,8,55,41,D5,06,BC,17,21,00,
35760065,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35760306,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35760557,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35765309,00000120,false,Rx,0,8,30,02,0F,00,D4,0E,22,39,
35765556,00000121,false,Rx,0,8,C7,07,35,04,00,00,00,00,
35769773,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35770020,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35770252,00000140,false,Rx,0,8,55,41,D4,06,BC,17,21,00,
35770502,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35775329,00000120,false,Rx,0,8,30,02,0F,00,D8,0E,22,39,
35775565,00000121,false,Rx,0,8,CA,07,35,04,00,00,00,00,
35779783,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35780030,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35780261,00000140,false,Rx,0,8,55,41,D4,06,BC,17,21,00,
35780512,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35785337,00000120,false,Rx,0,8,30,02,0F,00,DA,0E,22,39,
35785585,00000121,false,Rx,0,8,CA,07,35,04,00,00,00,00,
35789781,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35790028,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35790259,00000140,false,Rx,0,8,55,41,D4,06,BC,17,21,00,
35790510,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35795345,00000120,false,Rx,0,8,30,02,0F,00,DB,0E,22,39,
35795583,00000121,false,Rx,0,8,C8,07,35,04,00,00,00,00,
35799778,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35800025,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35800256,00000140,false,Rx,0,8,55,41,D4,06,BD,17,21,00,
35800507,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35805363,00000120,false,Rx,0,8,30,02,0F,00,DA,0E,22,39,
35805611,00000121,false,Rx,0,8,CC,07,35,04,00,00,00,00,
35809785,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35810032,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35810264,00000140,false,Rx,0,8,55,41,D5,06,BD,17,21,00,
35810504,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35815372,00000120,false,Rx,0,8,30,02,0F,00,DB,0E,22,39,
35815620,00000121,false,Rx,0,8,CC,07,35,04,00,00,00,00,
35819784,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35820030,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35820262,00000140,false,Rx,0,8,55,41,D5,06,BD,17,21,00,
35820513,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35825400,00000120,false,Rx,0,8,30,02,0F,00,D8,0E,22,39,
35825637,00000121,false,Rx,0,8,CA,07,35,04,00,00,00,00,
35829780,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35830027,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35830259,00000140,false,Rx,0,8,55,41,D5,06,BD,17,21,00,
35830510,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35835407,00000120,false,Rx,0,8,30,02,0F,00,D6,0E,22,39,
35835644,00000121,false,Rx,0,8,CD,07,35,04,00,00,00,00,
35839778,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35840025,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35840256,00000140,false,Rx,0,8,55,41,D5,06,BD,17,21,00,
35840507,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35845415,00000120,false,Rx,0,8,30,02,0F,00,D6,0E,22,39,
35845653,00000121,false,Rx,0,8,CC,07,35,04,00,00,00,00,
35849775,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35850032,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35850264,00000140,false,Rx,0,8,55,41,D5,06,BC,17,21,00,
35850514,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35855434,00000120,false,Rx,0,8,30,02,0F,00,D5,0E,22,39,
35855672,00000121,false,Rx,0,8,CB,07,35,04,00,00,00,00,
35859814,00000140,false,Rx,0,8,55,41,D4,06,BC,17,21,00,
35860051,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35860303,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35860553,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35865452,00000120,false,Rx,0,8,30,02,0F,00,D4,0E,22,39,
35865690,00000121,false,Rx,0,8,CE,07,35,04,00,00,00,00,
35869780,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35870027,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35870258,00000140,false,Rx,0,8,55,41,D4,06,BC,17,21,00,
35870509,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35875460,00000120,false,Rx,0,8,30,02,0F,00,D6,0E,22,39,
35875697,00000121,false,Rx,0,8,CD,07,35,04,00,00,00,00,
35879778,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35880025,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35880256,00000140,false,Rx,0,8,55,41,D5,06,BD,17,21,00,
35880507,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35885478,00000120,false,Rx,0,8,30,02,0F,00,D9,0E,22,39,
35885716,00000121,false,Rx,0,8,CC,07,35,04,00,00,00,00,
35889776,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35890024,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35890254,00000140,false,Rx,0,8,55,41,D5,06,BD,17,21,00,
35890505,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35895487,00000120,false,Rx,0,8,30,02,0F,00,DA,0E,22,39,
35895726,00000121,false,Rx,0,8,CF,07,35,04,00,00,00,00,
35899775,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35900023,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35900253,00000140,false,Rx,0,8,55,41,D5,06,BD,17,21,00,
35900504,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35905496,00000120,false,Rx,0,8,30,02,0F,00,DB,0E,22,39,
35905744,00000121,false,Rx,0,8,CE,07,35,04,00,00,00,00,
35909783,00000110,false,Rx,0,8,DD,07,01,00,00,00,00,00,
35910030,00000111,false,Rx,0,8,01,40,00,00,00,00,00,00,
35910250,00000140,false,Rx,0,8,55,41,D5,06,BD,17,21,00,
35910501,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
35915514,00000120,false,Rx,0,8,30,02,0F,00,DB,0E,22,39,
35915752,00000121,false,Rx,0,8,CD,07,35,04,00,00,00,00,
