Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1953777800,0000045D,false,0,8,FF,FF,FF,FF,FF,FF,FF,0F
1953778000,0000045E,false,0,8,FF,FF,FF,FF,FF,00,00,00
1953778300,00000462,false,0,8,FE,3F,FF,2F,F0,1F,00,00
1953778500,00000471,false,0,6,15,50,10,00,00,60
1953778800,000004FE,false,0,8,FF,FF,7F,FF,FF,00,FF,FF
1953779100,00000520,false,0,8,00,00,00,00,00,00,00,00
1953778600,0000050E,false,1,8,00,00,00,40,00,00,00,00
1953778900,00000520,false,1,8,00,00,00,00,9C,01,00,00
1953779200,00000541,false,1,8,00,00,41,08,00,08,00,01
1953779500,00000544,false,1,8,FF,77,FF,FF,00,00,00,00
1953779700,0000054B,false,1,8,00,00,00,00,00,CD,00,00
1953780000,00000553,false,1,8,00,00,00,0C,01,00,80,00
1953779300,00000541,false,0,8,00,00,40,08,00,00,00,00
1953779600,00000553,false,0,8,04,00,00,00,00,00,80,00
1953779900,0000010C,false,0,8,04,00,55,54,15,40,01,24
1953780100,0000055C,false,0,8,07,1F,14,FF,01,00,00,00
1953780300,00000153,false,0,8,A0,A9,20,FF,00,FF,20,87
1953780600,000002A2,false,0,8,04,00,00,F4,05,00,00,3E
1953780800,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953781100,0000055F,false,0,8,00,00,00,00,00,00,00,00
1953781300,00000561,false,0,8,00,00,00,00,00,00,00,00
1953780200,00000153,false,1,8,A0,A9,20,FF,00,FF,20,87
1953780500,00000160,false,1,8,20,3C,01,12,00,00,00,0F
1953780700,00000559,false,1,8,00,00,04,00,00,00,00,00
