Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
7373059300,000007E4,false,1,8,04,18,00,FF,00,00,00,00
7373066000,000007EC,false,1,8,03,7F,18,11,AA,AA,AA,AA
7373106700,000007E4,false,1,8,04,18,02,FF,00,00,00,00
7373121000,000007EC,false,1,8,03,7F,18,11,AA,AA,AA,AA
7373162900,000007E4,false,1,8,04,18,00,80,00,00,00,00
7373171000,000007EC,false,1,8,03,7F,18,11,AA,AA,AA,AA
7373234100,000007E4,false,1,8,04,18,02,80,00,00,00,00
7373240800,000007EC,false,1,8,03,7F,18,11,AA,AA,AA,AA
7373297800,000007E4,false,1,8,04,18,20,FF,00,00,00,00
7373312900,000007EC,false,1,8,03,7F,18,11,AA,AA,AA,AA
7373368900,000007E4,false,1,8,04,18,60,FF,00,00,00,00
7373375700,000007EC,false,1,8,03,7F,18,11,AA,AA,AA,AA
7373435100,000007E4,false,1,8,04,18,00,40,00,00,00,00
7373445600,000007EC,false,1,8,03,7F,18,11,AA,AA,AA,AA
7373539900,000007E4,false,1,8,01,20,00,00,00,00,00,00
7373550400,000007EC,false,1,8,01,60,AA,AA,AA,AA,AA,AA
7373722400,000007DF,false,1,8,02,01,00,00,00,00,00,00
7373727100,000007EB,false,1,8,06,41,00,80,00,00,01,00
7373730300,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7373970600,000007E5,false,1,8,02,10,03,00,00,00,00,00
7373979400,000007ED,false,1,8,03,7F,10,12,00,00,00,00
7374005600,000007E5,false,1,8,02,10,90,00,00,00,00,00
7374022900,000007ED,false,1,8,02,50,90,00,00,00,00,00
7374044400,000007E5,false,1,8,01,20,00,00,00,00,00,00
7374049300,000007ED,false,1,8,01,60,00,00,00,00,00,00
